"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"
"CD3D"	0	0	0	0	5.11499202963567	0	0	7.26275372926305	0	0	8.45144785927218	6.67455443272921	7.26919738584141	0	5.68579413404161	3.72378679721286	0	0	0	0	0	0	0	0	0	7.36937461099412	0	2.38603283992458	6.32315710809706	0	7.41624085866043	6.60981212877622	0	0	0	0	0	6.38523929787486	6.21776406574761	0	7.30492568403185	0	0	3.18544160111762	6.51641659292275	7.39731285507053	0	0	0	0	0	6.18194473858276	7.118718112406	0	0	6.32614037982314	0	0	8.27231760657866	0	0	0	4.0636651500935	7.26411179807504	0	0	0	0	6.50642057208221	6.48478681133341	5.39709786743871	6.33781347560625	0	0	7.34282911801963	0	0	4.61089904490365	0	0	0	0	0	0	6.73773569757435	0	0	0	6.65190643212384	0	6.5422145515461	6.77971016388292	7.41613341844561	5.37165712979699	2.65518923000896	0	1.7920515494272	0	0	0
"TRAF3IP3"	0	0	0	0	5.38566191895296	3.96949680954352	0	6.49532085109467	0	5.74865712137498	7.3272660076785	0	7.18650313275143	7.09262068616669	0	0	0	6.98383625020759	7.25181782485264	5.40585761111055	0	0	6.89727721867043	0	0	6.6936643911083	0	6.16112482699131	6.6105206884193	0	0	0	6.67592189989145	0	7.68564277913785	0	5.7550461898903	0.669734329160339	0	1.13716248279748	6.36981228419455	7.36608961556864	2.54069438625489	5.72340319855011	0.512975224791981	7.92679428349598	7.86084953986608	5.10046723350007	5.12748347266343	0	0	0	4.98799293612128	0	5.93308961335662	5.37105104216668	1.07412176273767	0	0	4.89510481893771	6.11354423762941	7.70178149398096	0	8.12133447903811	5.03947577309467	2.96782523485201	0	7.94301314592989	7.55297627624902	7.17206881557235	4.68866658462928	6.76704891388809	0	0	0	0	7.46555848730994	0	6.2102949521665	5.80164473344983	0	2.28507665094141	3.47433090375023	5.68752097799619	0	4.62922720890226	1.6926280543944	0	0	0	0	0	5.35361335381257	5.72113720424626	0	4.29125949199364	8.31537290224425	6.11348214501395	0	0
"RHOG"	0	0	0	0	0	0	0	0	0	3.55479020101929	0	0	0	0	0	7.45388034737118	0	0	0	0	0	0	0	0	0	6.75070350298721	0	6.73457780741807	0	0	0	0	0	0	0	0	6.95941337786259	0	0	0	0	0	0	6.26006462175484	0	0	0	0	0	0	0	0	7.46828378333604	0	0	0	0	0	0	0	7.14030698343336	0	7.08576773993876	0	0	0	0	0	7.922978462554	0	4.82253284718148	0	8.87292661820887	6.62866162745836	0	0	7.63588445139498	0	7.8667948150939	0	0	0	0	0	7.23213250324866	0	0	0	0	0	0	6.34308779988901	0	0	0	0	0	0	0	0
"CD247"	0	0	0	0	1.94153830337189	0	0	0	6.41928858917844	7.08274281973053	3.76600142515282	0	0	0	3.37601665655932	0	0	0	0	0	0	0	0	0	0	0.600269753509005	0	0	0	0	5.37886462418678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11263320849365	4.87070402128355	0	0	0	4.8460905888807	0	5.09954054263846	3.36287942415381	6.74774896805495	5.92015536091729	5.06136449562283	0	0	0	0	2.8719421898871	0	0	0	0	0	0	6.76454719662468	7.5876052450681	0	6.35982052951087	0	0	3.73122343658192	0	0	0	5.96548001704876	0	0	0	0	0	3.37738754797226	0	0	6.48551779781747	2.23910470652953	3.75529994711732	4.00550508685315	1.51601010260659	0	0.670314635136467	0	0	0	6.18637159833423	0	0
"IL10RA"	0	0	0	0	4.16245900542904	0	0	7.90406435469145	3.84823633398827	5.05975500936733	4.29397295286282	6.33308663612904	0	0	0.280219935870613	0	6.79119402177347	6.09729749048195	0	0	6.17714063982582	0	6.83611993105803	1.99097300739029	0	6.89929492347105	0	0	5.8381664388052	0	5.91120453017874	0	0	0	0	1.68295526882859	5.80477250667593	3.94478537238996	0	0	0	2.94366444959807	0	0	0	0	6.3629628597489	5.59191573821517	6.53832832439249	0	0	0	0	6.09670883033203	5.29599258646305	0	0	1.49036988485377	0	6.28026745547012	5.52980158555624	8.02176958094229	0	0	5.47918010739496	6.68542216494152	5.02161208683192	0	0	0	6.0064672411168	7.26062621464499	4.30144571120466	6.19168127811873	5.68436740407004	6.29296575471765	0	0	0	0	4.94981924198486	0	7.52764808625505	6.79848281770894	0.454975998455274	0	6.56709377421673	0	0	5.9548130470203	6.64571332942272	7.04402935557168	0	5.43836704731747	2.95972564979367	0.190918220917321	0	3.08292905696568	0	0
"LCK"	0	0	0	0	7.92887044167399	0	8.17809154279279	0	7.08648073185105	6.20994769641923	6.58251716533349	0	6.86153013310275	7.58998245086488	0	7.92090040984645	0	0	0	7.43978750899897	7.41276213687695	0	7.96296192256268	7.78750233552973	0	7.47449209829648	6.66039244531308	0	7.11998815153157	0	7.9011041993104	5.99812575916965	7.10954840679794	0	8.73581272463591	1.15500438185968	7.12160800717526	7.1457906452602	7.47300496939971	5.88917221949027	0	6.96510952268932	4.30753417323343	7.63161187267228	7.20410852738382	7.05569728626565	6.18448244008163	0	6.94790923463878	0	6.6634063908976	8.10617848460217	7.50301569370769	7.79094435092665	0.283886222915856	7.00004440727328	7.81123634229682	0	0	0	5.60991508203657	0	4.97155734857844	7.33080665558741	0	8.94044380826327	8.28981745477335	5.65070023370017	2.40551591944382	6.83198969407684	6.77912823789387	7.30530107699555	6.2795175398911	7.0471696194597	8.57422876792374	0	8.85158409009894	7.28583154171169	0	0	0	6.95936306492646	6.87815405943687	0	7.70843426397836	7.4313617066405	7.33763349702197	0	0	8.37388333476298	6.51207119728372	7.60605744333916	0	4.88629455598954	6.40958373520347	6.39779611794189	6.09567677828101	5.94343308056469	0	0
"PSMB9"	0	0	0	0	0	0	7.31420146583223	7.58262938531223	0	0	0	0	7.33055938596768	0	3.50707406398427	0	0	0	0	0	0	0	7.58001776527732	6.96546062300727	0	6.66650296197918	0	0	0	6.70411086379617	0	3.78727573217962	0	1.06042098292876	0	0	0	0	0	6.78804864934752	0	0	0	0	0	4.9077203874748	0	0	8.22562830020876	0	0	0	0	7.56579608103173	7.17113055058901	0	0	0	0	0	0	7.79825333088382	0	8.22882128734462	7.11777627508338	0	0	0	0	0	3.72827645688349	6.84589307109608	0	0	7.09713849372097	0	0	6.93373479071436	0	0	0	7.40359435419926	6.84170598434101	0	0	0	7.61409399105369	0	0	0	6.0080159802958	0	6.69506191079725	4.32893983835526	0	1.41807118050944	0	0	6.9086379631553	0
"FNBP1"	0	0	0	0	4.22582863831201	0	0	5.28531861411182	0.419808528939275	0	0	0	0.0547095827006355	0	4.98939063940621	4.20710415016848	0	0	1.78775005650718	0	2.48805991754665	0	3.33318899043533	1.22578700189122	0	0.0840506543937	0	0.340414146630807	0	0	0	0	0.953049144555793	2.12748801249994	0	0	0.39890851310289	0	4.47441073259093	0	0	0.271700562794208	0	0	0	4.28414541713968	0	0	0	0	0	0	0	0	3.10728278669583	0	0	0	0	0	0	0	0	0	4.51690268627551	0	3.88582422766567	3.13073816823618	0	2.67686088567331	0	4.83252499145572	0	0	1.90586688080573	4.50648388759784	0	2.09122590925169	0	0	0	4.43131138951518	0	0	0	0	5.1942009404495	0	5.65305284948421	0	6.40133863534373	4.90599440369173	4.01796376335734	0	2.29655431798161	0	0	0	0	0
"CD3E"	0	0	0	0	1.36380465824619	2.86039076957279	2.47344405225341	0.941481963868978	0	0	5.39670101472152	1.40557310057997	3.0597221351781	1.924704208358	6.17813039470799	0	2.61176964075935	0.904672912408666	0	5.29302867920994	0	0	2.9134945425596	0.788009092937876	0	0	0	5.1980736992143	0	0	2.47998327775254	5.17901573549936	2.40583174883523	0	0	3.84722325431327	2.96627725588514	0	3.17438724212794	5.54979791103835	0	2.57043864302629	0	0	2.84938483269945	5.56921369404587	1.66052251374095	0	0	0	3.32610297862696	2.16618839550675	2.56387319791253	0	0	3.37955719818324	4.79711313268437	0	0.826745748051496	2.1882363251697	0	0	3.91097628796724	2.94154205926053	0	3.11139527980556	1.00002885361228	3.98399775145626	2.94232494856271	3.10903286491606	2.1145835795474	1.66812820392181	0	1.05217241012259	2.5334885952395	0	1.13856548097104	2.96782707888992	5.20512385953717	3.00759021470335	3.87707279888639	5.84483454214331	5.02591159903436	0.941767394686719	3.23311958362671	2.06900092479871	1.11428039401141	0	2.13912564339962	2.42004576819429	2.84170950621098	2.82585481005336	0.540771246089236	3.31211767029621	5.19712073963913	1.4757386181752	4.56289934970886	0.867200640528043	0	0
"STK17B"	0	0	0	0	4.68119679970563	4.79625821979787	4.72520018075894	4.43773576260038	4.84565714298901	1.79235146610898	1.85769839821607	5.08539151195902	0	0	5.13687794705053	4.20909225676186	0.303447611520533	2.10642537733093	2.97070643304938	0	0	3.94346191581168	4.93269145659463	4.78867631531856	0	1.14018968045684	3.61524089368183	2.98633447493987	3.65161774819881	0.603273824448546	0	3.74909441998144	2.29947912798038	4.3816606114693	4.03577960683029	2.52978597167952	3.93559081022489	3.03309698170168	3.34154604239086	3.27066647773537	0.448234938188364	1.40706445527854	1.39751822734459	3.78471545102863	2.00709142263469	3.73898719622258	4.75431672323024	0	0	5.73665168367756	1.34844773078969	4.57586291876863	0	3.14788789335516	4.38527778584889	6.06092912152225	3.1431942098351	4.89221517155816	5.81158354402481	2.40357041109337	4.93611399836123	3.1346595969567	4.81448787455971	3.26492369984929	1.43608719684189	3.04330950457292	6.52402746372739	4.65811606174602	0	3.92671868846435	4.39248504046496	5.71301169205797	3.4797181904365	4.28416170779262	5.30858440396122	0	3.0874288950853	2.87957442801104	3.80410623372672	5.01296817498931	3.11273849291676	0	4.89739678975126	0.268709850764292	0	3.63250437930865	3.86828376573805	0	0.682645205588678	4.2788107140058	4.49130540946656	0	1.95613101621958	1.30604637353239	0	5.14783906248487	0.407961790690519	0.0991874611283906	0.374744604743211	3.4826598687299
"FGL2"	0	0	0	0	0.0176654060780361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07661723956373	5.34124001981359	0	0	0	0	0	0	0	0	0	0	0	0	1.0590021756416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPP1R18"	0	0.231985294629358	0	0	5.26840070634371	0	0	0	2.22899103416898	0	0	6.5228172077702	0	0	0	0	0	0	0	0	0	0	0	0.346610884657273	0.514450538539251	0	0	0	0	0	0	3.72237312066281	0	0	0	0	1.24482009704023	0	0.712137918984611	0	2.57715325451893	0	0	0.540979490869034	0	2.87955286386858	0	0	0.250052025300367	0	0.829127016865869	0	0	0	0	0	7.05943964581075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09008848925817	0	0	0.466997696949637	0	0	0	0	0	3.67284168328281	0	0	0	0	0	0	0.248838401640249	0	0	0.0995510622159444	0	0.605048608305276	0.12125417210486	0	0.83493769346405	0	0.236621192369002
"RGS2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10864885772608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40788567480585	0	0	6.35985162134764
"CD4"	0	0	0	0	0	0	0	0	0	0	0	0	7.90416728437811	0	0	0	0	6.54324871102314	0	0	0	0	0	4.45450691159713	0	0	0	4.70295558093417	0	0	0	0.258000245179126	0	0	0	0	0	0	0	0	5.05405356049961	0	0	0	6.60495479280137	0	0	7.64402028700277	0	0	0	0	6.28324840687612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89954350948658	3.66771049994552	3.09489982714408	4.73348233344342	0	0	0	0	5.75212717831416	0	6.71044457831135	0	0	0	0	0	0	0	0	6.84157114056753	0	0	0	0	0	4.9271142289551	0	0	0	0	0	0
"ARL6IP5"	0	0	0	0	4.84356936132164	0	6.0497366137496	6.49614097986796	0	0	0	6.73685716254233	0.142518000882395	0	5.96561784576179	5.75670095170666	0	0	0	6.54287385003733	6.34063080609421	6.12638709664421	0	0	0	5.50328257832252	4.05501166070724	4.60856916770701	0	5.57105209334322	0	0	6.3088732290109	0	0	0	7.20503635061365	0.182959203185226	4.71999000685022	0	6.54346788917879	0	0	2.06763527532774	6.12812860526776	4.90540818645406	0.562777267230196	6.65216421879017	0	0	0	0	0	0	0	5.7818669283903	0	0	0	4.54995989807489	7.49893758011275	0	0	0	0	0.313710226150914	0	0	1.14256374481571	5.6378156933478	4.7091439322093	5.20529123612198	0.640232208631006	0	0	0	0	0	0	5.7682158254807	0	0	0.863542051179579	5.9132048987388	6.61571481690633	0	7.09395276108802	5.43382376344822	4.65638882226747	0	0	0	5.62637868241988	4.32385568984675	4.58011472429317	5.29851279249082	0	6.01567284662308	4.89381455968531	0
"GPR65"	0	0	0	0	0	0	0	5.29842774450322	0	0	0	0	0	3.49987139306841	0	0	0	0	0	0	0	0	0	0	0	4.58593599135762	0	4.2079256397924	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33035761338953	0	0	0	0	0	0	0	0	0	0	0.607995427784726	0	0	0	0	0	0	0	0	0	4.71877259182719	0	0	0	0	0	0	0	1.29155051679668	0	0	0	3.51973059493828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14343097138002	0	0	3.87080362668858	0	0	0	0
"FERMT3"	0	0	0	0	1.49569004667514	0	0	0	0	0	0	0	0	0	0	6.86864491490519	7.50016244819011	0	0	7.25786083710955	4.36298880092535	7.15338188752462	0	7.32422024831976	0	0	0	6.68749046455319	0	0	0	0	0	7.66566201468962	0	7.01360205598924	0	0	0	5.57917230212375	0	0	0	0	0	0	0	0	7.78043038424034	0	0	0	0	0	7.16447103623371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23905017706961	0	0	0	0	7.84087313517936	0	0	0	0	6.01186883244624	0	0	7.77628924928624	0	0	0	0	0	0	0	6.04112840505308	0	0	0	1.5408009971839
"LCP2"	0	0	0	0	3.94254828512034	5.93639672378175	0	6.0207773086399	0.655470903289105	1.84619642220447	0	0	0	8.13803982381106	4.00186437984628	0.129019185729329	0	0	0	0	5.83793592750952	0	1.35293927425513	5.51067335141145	0	0	3.8480469992631	4.95855085950052	0	0	0	0	0	0	0.893703912323288	0	4.97264165337366	5.32891722589818	0	0	0	1.26917082447461	0	6.63263364226347	4.80518615870259	5.92592348524002	2.65328477561192	4.46237368194224	4.27986571704128	0	0	0	0	0.551058220007484	5.65005308681452	6.97226069974724	1.81451350968361	0	0	0	0	0	0	6.02650308142594	0	0	0	5.40682133085744	3.57574676822272	0	0	3.40497939554643	0	6.81843173313081	0	6.86262644820166	0	0	0	0	0.952840470912504	6.09786674274091	4.67079162597733	0	5.98670126548039	0	0	0	1.95409950695585	6.452183078362	5.85590625172561	0	0	3.34571854698628	0	5.38091053580987	0	4.42634192004756	0	0
"GPR183"	0	0	0	0	0	0	4.64279166526765	0	0	0	0	0	6.6432644191876	0	0	0	0	4.00784851403549	0	0	0	6.66635539304522	0	0	0	0	0	5.94615090555078	0	5.37347456247997	0	0	0	0	0	0	0	0	0	5.86820547396137	0	0	0	0	0	2.36697958365104	0	0	0	0	0	0	0	0	0	2.96122324441032	0	0	0	0.405687456053603	0	5.47513353416446	0	0	6.9479808646708	0	0	0	0	0	5.19604318446749	0	0	0	0	0	1.32622093295261	2.9969798049024	0	0	0	6.46063249021418	0	7.62183613141049	4.95819029971847	0	0	0	0	4.48275214320997	0	0	0	0.756118076961088	0	0	0	0	0	0
"BTG1"	0	0	0	0	0	0	0	0	3.44497046730685	4.40258644035774	0	1.27798474729977	0	0	0	0	0	4.62788402838606	0	0	0	0	0	6.64196805391497	5.83779265904327	0	0	0	0.661822553467563	0	0	0	0	0	0	0	0	0.782190466634278	0	0	0	0	0	0	0	0	0	0	0	6.66500441458595	0	1.03355338884587	0	5.32426733078035	0	0	0	0	0	0.0505365237020761	0	0	0	0	0	0	1.38636400038976	0	0	0.183823130495446	0	0	5.44872357594751	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76596802021037	2.59462737013946	1.89572140749206	3.77475754663363	0	0	4.71697059779201	3.39489685261651	0	0	0	0	1.76773953554558	5.1953212169217
"RHOH"	0	0	0	0	0.512590991459504	4.81219373834324	0	0	6.61809884368274	0	0	0	0	0	0	0	3.19115043835187	0	0.87914896674121	0	5.12455395204517	1.49641632986772	0	5.05723796810408	3.08647637958148	0	1.69917403053029	7.37236414255672	7.49238623392601	4.2089799280149	6.82632246854919	6.92057485555191	7.22032685896413	0	1.46358060867307	0	2.75814964539944	1.05466791180448	6.31552583690066	7.67833970869987	6.42786307968064	0	6.08015642734077	0	0	0	7.32696898114972	0	0	7.1251323952614	0	1.44090968705221	5.21224559101959	5.78855182188362	6.37958197632717	5.94722336940966	7.16887756533731	0	7.32126646752145	2.61953743621215	0.887026089891181	3.87716705648626	7.13726466007496	2.57985353833094	0	3.9970909402237	6.41857216426133	0	5.9807530925064	0	6.00993608085268	6.41064061728594	6.79106440415967	6.00005477628745	0	8.04271146975186	0	1.68351680794189	0	0	0	0	0	0	7.61061702152042	0	0	7.1488182125868	3.74005758063276	0	0	0	5.01315537531379	2.49233263257588	0	0	3.38754589925282	5.09673834282521	6.27536134360601	0
"ANKRD44"	0	0	0	0	2.96677190410377	0	4.92313206203803	5.42015291745457	3.27491911196109	2.98299539944578	2.50675679485972	7.16055741219871	0	0	0	4.14697203939148	0	5.13644078425406	3.65088401299647	0.156176538657736	7.04611307155308	0	5.21789567639152	7.68294003403499	4.82683979330045	3.33023999680701	4.04458734011822	2.36711661443421	5.60211833021343	0	3.98390019181945	0.32997317242525	4.40966315549447	1.92624997014763	0	2.18329594226402	0	3.6800925167047	7.01330324193032	2.28556793431321	6.79139161737427	0	2.11031980816389	0	6.38358852667052	0	0	0	0	3.36365189533429	6.0864961239186	3.23943623184466	6.18547886802214	0	0	0.775800674313684	1.86297104485626	0	0	4.28222034446523	0	4.43567792751221	4.18072393280756	5.23667016992185	0	4.15362863564103	0	0	7.64459458850542	1.97953151782369	5.78503468819821	4.33945169282999	0	0	5.12547835801142	3.34670448428602	5.21788521000509	0	2.26809598830393	4.27604919701763	3.78787435801817	2.90405821120115	0	0	0	3.10996225339882	0	0.797527689418446	0	0	0	2.73903365723851	2.80480941245512	0.614756951755606	0	0	8.05145111930579	0	4.14009149452147	3.32594904811278
"DUSP2"	0	0	0	0	0	0	7.36857019186282	0	0	0	7.60150822001269	0	0	0	6.87635474168948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55219998207632	0	0.448213789883797	0	0	0	0	0	6.87282740546894	0	0	0	0	0	7.52689691822743	0	0	8.44937174019082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04866821440223	8.14664595681414	0	0	0	0	0	0	0	0	0	0	0	0	8.68425374199097	0	0	0	0	0	7.80399397478292	0	0	0	0	0	0	0	8.70601369223623	5.59967009204317	0	0
"PTPN7"	0	0	0	0	0	0	0	0	0	5.33078425160495	4.90648321719768	7.25219461133614	0	7.38229010399351	7.74365020763921	0	0	0	0	0	0	0	0	0	0	0	0	3.86167255232324	0	0	0	0	0	0	7.49750586793026	7.51326617553322	4.02519715816691	0	0	6.44845796783804	0	0	0	0	0	0	6.28006511506886	0	1.30890252687258	0	0	0	0	0	0	0	0	0	0	0	5.19817862782044	0	0	0	0	7.01113442787226	5.33600232063653	7.69919450964353	6.51213600397917	6.45430817804383	0	0	0	6.86013000434535	4.29489933672847	0	0	0	0	6.68969948082319	0	0	0	0	0	4.14783499317108	7.50373448365484	0	0	0	5.73609069506707	0	5.37102280531088	0	0	6.62396121088277	0	4.93149490828238	0	0
"SEPT6"	0	0	0	0	5.24724966721382	0	0	0	2.30426862531408	1.31550826631641	0.105919400746683	0	7.12890168286279	0	0	0	1.59436700696448	6.34683955486349	0	0	0	3.90183616647955	0	2.32440451832845	0	0	0.282890484135646	0	0	0	3.2108252230499	0	0	5.32038539003258	0	4.491678038711	0	3.82489511420639	2.29757001929519	0	5.58990607189046	5.94407810214508	0	7.065448233106	5.69927677027101	7.19752889097701	7.04914390668683	0	0	0	0	0	5.83451074330392	0	7.31940369599843	3.60795756475449	7.80815687621062	2.48691512661497	0	0.764915103088957	0	0	0	1.85061942499163	0	0	0	0	0	4.67543658119784	3.69154198135723	7.07317081012459	0	0	3.36073087397943	2.82150818277176	0	0.670214911657215	0	0.873860434531189	0	0	0	1.82705480346009	0	2.54962974555816	7.11309796567868	0	1.77060919003681	0	0	0	0	3.30697524373096	5.84756453419444	3.54633640702213	0	1.59527926625945	4.92086731002154	0
"LYZ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TBC1D10C"	0	0	0	0	7.82220133899345	7.26279008502979	7.61311758481556	0	0	7.98718611865132	0	6.85158390271451	0	0	0	4.39898236876015	0	0	0	0	6.71716299272117	4.79678358146707	0	2.05417471478634	1.8716071217376	1.17977854508166	0	0	0	0	4.40008360038175	0	5.4067291708928	7.95830382544391	0.749233898401897	0	7.56198996866829	2.70300321691613	7.21228732821763	7.7667078513152	0	6.78231839366944	7.51731443755615	6.4665008542311	7.33965976833016	0	0	4.36278336207278	0	3.24181883274012	0	0	0	2.25285159905067	3.42462922094577	2.4450274305852	0	8.49489857476318	7.50946466288105	0	0	6.57849059313053	7.16856221342374	0	0	5.09787411500144	0	0	0	5.79997524372328	0	6.02396986835679	8.23630059705208	4.24096911846693	5.27032261476146	8.23466949042091	8.10434415635743	8.88499236162034	2.96761868768998	0	8.02513823311548	3.40971949373388	0	6.90525786374062	7.80712040064682	0	6.40132105531954	0	6.60113103321175	6.77700762717215	6.00092776029585	0	6.11434245228101	5.77434904623762	6.57409590567334	6.81590468540616	0	0	3.46311889037897	5.71465106406634
"DOK2"	0	0	0	0	0	0	7.00970323318483	0	0	8.4532315716389	0	0	0	0	0	6.97006768673617	1.30741103787365	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04076796434493	0	0	0	0	0	0	7.15872307984089	0	0	8.33787902218881	0	4.93394978573282	0	0	0	0	0	0	0	0	0	6.88359466964471	0	7.66336902940026	0	0	0	0	0	0	0	0	0	0	0	0	2.94273781255671	0	0	0	7.70527960097405	0	4.32983400249469	6.42099029441997	0	0	0	0	0	0	0	0	0	0	0	7.56067712908216	0	7.65983667003063	0	6.92129254925478	0	0	5.58443461822097	6.18759179306988	5.72419212695109	7.69225819211243	0	0	0
"PARVG"	0	0	0	0	0	6.99009057240775	0	0	5.51565348209208	7.50832508980682	0.813680647899215	0	0	0	0	0.755220886494435	6.99153930569785	0	4.16529132604136	5.00997906400528	0	6.56812090198622	0	7.20824167545584	0	6.45636000104838	0	0	0	0	3.18325464830347	0	1.34489665420827	0	0	0	0	3.68052127915435	6.86918875224711	0	0	0	3.18577459038925	0	0	0	6.24653141035805	0	0	0	0	0	4.71974802953285	0	6.15091725978597	0	0	0	0	0	0	0	0	0	7.37982479694384	0	0	0	0	6.67685637345823	0	0	0	0	4.84625861446968	7.39203229058407	0	2.59946300816774	0	0	0	0	0	5.82405956752056	0	8.33151641285433	6.14669900242765	0	0	0	0	6.82030994807159	5.3792806244206	2.52352181094081	0	0	0	0	5.74921029530941	0
"AKNA"	0	7.12836692395079	0	0	0	3.36631801730868	5.38740734861572	0	0	0	1.8019739520018	3.69354159766808	0	6.85478063481993	4.12085288133192	0	0	0	1.00329999459031	5.09854335929724	0.756374314647301	4.68368971797153	0	0	0	4.20114765374676	0	0	0.0537369480412178	5.42460671607009	2.5134124185122	0	4.0907814632345	0	0.519250014876803	2.70967001022222	0	0	4.25418282239213	0	0	0	0.391701741539975	0	0	0	3.88214706826073	0	5.22839120471708	3.22375152103731	0	5.12505384974861	0	3.77817492714175	4.02032350914158	2.40288313421939	0	0	0	0	1.34637827746596	1.67479507217411	0	5.905168914423	0	1.4075866092322	1.87921563716567	2.30560870780254	3.7171335111999	2.35681428217791	0.257083052958684	0	0	0	5.74636624835387	0	0	0	0	4.47367458220001	0	4.85290173756157	4.49530949711299	0	0	2.7172278499474	0	0	0.522919500107565	1.32882497775833	0	3.34997240666848	3.34381854103749	0	2.12505591679057	0	0.268566140532403	4.15791682629412	0	0.632631170527051
"GLIPR2"	0	0	7.11339118909342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92152499688814	0	0	0	0	0	7.10921897860303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82010605978844	0	0	0	0	0	0	0	0	0	7.17724770003568	0	0	0	0	0	0	0	0	5.99900148990665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68427117239435	0	0	4.38569401169852	0	0	0	0	0	0	0	0	0	0
"FYN"	0	0	0	0	0	0	2.61921578575324	1.20402173962712	0	5.46727197999158	4.53272901000077	0	5.87556261052483	0	7.24598426183415	7.60736308844928	0	4.89139634075315	0	0	3.49462553477489	0	0	0	0	5.33235885228852	0	0.442502992050175	0	7.42157887888771	0	2.67061376422175	0	0	6.61017029172373	0	5.62802610421898	5.74506196032904	6.312703650721	0	5.60590822554709	8.3226371404857	1.44712952398957	0	0	0	5.70310817669744	2.46445655165382	0	0	5.53641321807575	0	6.96801596503646	5.20768595683611	5.39861544667913	0	7.97329028378671	0	0	5.00503837035	4.46889801696504	0	0	5.00299678935489	0	0	8.61623450417893	3.51019987382958	4.84784511502918	1.25525296110169	3.23164437319502	4.6257450743432	0	1.66602028875961	5.65492325018338	7.41685991991514	0	0	5.8668797963678	8.2410922398108	2.93186645486369	6.17893489226869	1.5153491340469	0	6.44047055506926	0	0	6.91273236725954	4.79856692997287	0	0.596381804468574	0	1.434748308238	0	3.16472675448399	0	0	4.18800838725461	0	0
"SMAP2"	0	0	0	0	0	5.79008805497838	0	0	0	0	0	0	0	5.73389823173479	0	0	3.64631590655848	0	3.56823888435063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54529550007144	0	0	5.42981745881105	0	0	0	0	0	0	0.276651497666291	0	0	0	0	6.22790373176738	0	0	0	0	0	0	0	3.62029432310937	0	2.08532947059349	0	0	0	0	4.65568841818817	4.83043940209598	0	3.27605143098274	0	4.73487812800246	0	0	0	0	0	0	0	2.96005569897773	4.56384025890362	0	0	0	0	5.1298686322597	0	0	0	5.28592445391918	0	0	0	0	0	0	0	4.06279004723816	1.85339689429754	5.32548032206971	0	0
